,Sat2Earth_x,Sat2Earth_y,Sat2Earth_z
6866,8165,-2132.1,-1624.2
6867,8161.1,-1910.2,-1546.2
6868,8152.8,-1689.3,-1468.1
6869,8140.3,-1469.3,-1389.8
6870,8123.4,-1250.4,-1311.5
6871,8102.2,-1032.7,-1233
6872,8076.8,-816.15,-1154.6
6873,8047.1,-600.9,-1076.1
6874,8013.1,-386.99,-997.62
6875,7974.9,-174.49,-919.18
6876,7932.6,36.561,-840.79
6877,7886,246.09,-762.48
6878,7835.3,454.06,-684.27
6879,7780.4,660.41,-606.17
6880,7721.4,865.08,-528.21
6881,7658.3,1068,-450.4
6882,7591.2,1269.2,-372.77
6883,7519.9,1468.6,-295.32
6884,7444.6,1666.2,-218.09
6885,7365.3,1861.8,-141.08
6886,7282,2055.6,-64.304
6887,7194.7,2247.3,12.211
6888,7103.4,2437,88.455
6889,7008.1,2624.7,164.41
6890,6908.9,2810.3,240.07
6891,6805.7,2993.8,315.41
6892,6698.7,3175.2,390.41
6893,6587.6,3354.3,465.08
6894,6472.7,3531.2,539.39
6895,6353.9,3705.8,613.32
6896,6231.1,3878.1,686.87
6897,6104.5,4048.1,760.01
6898,5973.9,4215.6,832.75
6899,5839.5,4380.8,905.05
6900,5701.1,4543.5,976.91
6901,5558.9,4703.7,1048.3
6902,5412.7,4861.3,1119.2
6903,5262.7,5016.3,1189.7
6904,5108.7,5168.7,1259.6
6905,4950.8,5318.4,1329
6906,4789,5465.4,1397.9
6907,4623.3,5609.6,1466.2
6908,4453.6,5750.9,1534
6909,4279.9,5889.4,1601.2
6910,4102.3,6024.9,1667.7
6911,3920.7,6157.3,1733.7
6912,3735.1,6286.7,1798.9
6913,3545.5,6413,1863.5
6914,3351.8,6536.1,1927.4
6915,3154.2,6655.9,1990.6
6916,2952.5,6772.3,2053.1
6917,2746.7,6885.3,2114.8
6918,2536.9,6994.8,2175.7
6919,2322.9,7100.7,2235.7
6920,2104.9,7203,2294.9
6921,1882.8,7301.5,2353.3
6922,1656.6,7396.1,2410.7
6923,1426.2,7486.8,2467.1
6924,1191.7,7573.4,2522.6
6925,953.12,7655.9,2577.1
6926,710.37,7734.1,2630.5
6927,463.49,7807.9,2682.8
6928,212.49,7877.3,2733.9
6929,-42.635,7942,2783.9
6930,-301.86,8002,2832.7
6931,-565.18,8057.2,2880.2
6932,-832.89,8107.4,2926.4
6933,-1107.5,8153,2971.7
6934,-1389.3,8193.5,3016.1
6935,-1678,8228.8,3059.3
6936,-1973.1,8258.4,3101.2
6937,-2274.4,8281.9,3141.6
6938,-2581.5,8299.1,3180.5
6939,-2894,8309.7,3217.5
6940,-3211.3,8313.5,3252.7
6941,-3533.1,8310.1,3285.9
6942,-3858.9,8299.4,3316.9
6943,-4188,8281.3,3345.7
6944,-4520.1,8255.6,3372.1
6945,-4854.5,8222.3,3396.1
6946,-5190.6,8181.2,3417.6
6947,-5527.9,8132.4,3436.5
6948,-5865.7,8076,3452.7
6949,-6203.4,8012,3466.3
6950,-6540.3,7940.5,3477.1
6951,-6875.7,7861.8,3485.3
6952,-7209,7776,3490.8
6953,-7539.6,7683.4,3493.6
6954,-7866.7,7584.4,3493.7
6955,-8189.7,7479.4,3491.3
6956,-8507.9,7368.7,3486.4
6957,-8820.7,7252.8,3479.2
6958,-9127.5,7132.2,3469.6
6959,-9427.6,7007.4,3457.8
6960,-9720.5,6879.1,3444.1
6961,-10006,6747.8,3428.4
6962,-10283,6614.1,3411.1
6963,-10551,6478.8,3392.2
6964,-10810,6342.4,3372.1
6965,-11059,6205.7,3350.7
6966,-11299,6069.4,3328.5
6967,-11528,5934.1,3305.5
6968,-11747,5800.5,3282
6969,-11955,5669.3,3258.2
6970,-12152,5541.1,3234.2
6971,-12338,5416.6,3210.5
6972,-12512,5296.5,3187
6973,-12676,5181.2,3164
6974,-12828,5071.3,3141.8
6975,-12968,4967.4,3120.4
6976,-13098,4869.9,3100
6977,-13216,4779.2,3080.9
6978,-13323,4695.7,3063.1
6979,-13419,4619.8,3046.7
6980,-13503,4551.7,3032
6981,-13577,4491.7,3018.9
6982,-13640,4439.8,3007.5
6983,-13693,4396.4,2998
6984,-13735,4361.3,2990.3
6985,-13767,4334.7,2984.4
6986,-13788,4316.6,2980.5
6987,-13800,4306.8,2978.4
6988,-13802,4305.2,2978.2
6989,-13795,4311.7,2979.8
6990,-13778,4326,2983.1
6991,-13752,4348,2988.2
6992,-13718,4377.2,2994.9
6993,-13674,4413.4,3003.1
6994,-13623,4456.3,3012.8
6995,-13563,4505.3,3023.8
6996,-13496,4560.2,3036
6997,-13421,4620.5,3049.3
6998,-13339,4685.7,3063.6
6999,-13251,4755.4,3078.7
7000,-13155,4829,3094.6
7001,-13054,4906.2,3111
7002,-12948,4986.3,3127.9
7003,-12836,5068.9,3145
7004,-12719,5153.6,3162.4
7005,-12598,5239.7,3179.9
7006,-12474,5326.9,3197.4
7007,-12346,5414.6,3214.6
7008,-12215,5502.5,3231.7
7009,-12083,5590,3248.4
7010,-11949,5676.8,3264.6
7011,-11814,5762.3,3280.4
7012,-11678,5846.4,3295.6
7013,-11543,5928.6,3310.1
7014,-11409,6008.4,3323.9
7015,-11276,6085.8,3337
7016,-11146,6160.2,3349.4
7017,-11019,6231.5,3361
7018,-10895,6299.4,3371.7
7019,-10776,6363.7,3381.6
7020,-10662,6424,3390.8
7021,-10553,6480.3,3399.1
7022,-10452,6532.3,3406.5
7023,-10357,6579.7,3413.2
7024,-10271,6622.5,3419.1
7025,-10194,6660.3,3424.3
7026,-10126,6693,3428.6
7027,-10069,6720.4,3432.2
7028,-10023,6742.2,3435.1
7029,-9989,6758.1,3437.2
7030,-9968.2,6767.9,3438.5
7031,-9961.3,6771.2,3439
7032,-9969.1,6767.5,3438.7
7033,-9992.7,6756.6,3437.4
7034,-10033,6737.7,3435.2
7035,-10091,6710.2,3431.9
7036,-10167,6673.5,3427.3
7037,-10264,6626.7,3421.3
7038,-10381,6568.7,3413.6
7039,-10520,6498.4,3403.9
7040,-10682,6414.4,3391.8
7041,-10859,6320.7,3377.9
7042,-11033,6225.2,3363.1
7043,-11206,6128.1,3347.7
7044,-11377,6029.4,3331.4
7045,-11547,5929.2,3314.4
7046,-11714,5827.5,3296.7
7047,-11880,5724.4,3278.4
7048,-12043,5620,3259.3
7049,-12205,5514.3,3239.6
7050,-12364,5407.4,3219.2
7051,-12522,5299.3,3198.2
7052,-12677,5190.1,3176.6
7053,-12831,5079.9,3154.4
7054,-12982,4968.6,3131.6
7055,-13131,4856.5,3108.3
7056,-13278,4743.5,3084.4
7057,-13422,4629.7,3060.1
7058,-13565,4515.2,3035.2
7059,-13705,4400,3009.9
7060,-13843,4284.2,2984.1
7061,-13979,4167.8,2957.8
7062,-14112,4050.9,2931.2
7063,-14244,3933.5,2904.1
7064,-14373,3815.8,2876.7
7065,-14499,3697.7,2848.9
7066,-14624,3579.3,2820.8
7067,-14746,3460.7,2792.3
7068,-14866,3341.9,2763.5
7069,-14984,3222.9,2734.5
7070,-15100,3103.9,2705.1
7071,-15213,2984.8,2675.5
7072,-15324,2865.7,2645.7
7073,-15433,2746.6,2615.7
7074,-15540,2627.6,2585.4
7075,-15645,2508.7,2555
7076,-15748,2389.9,2524.3
7077,-15848,2271.4,2493.6
7078,-15946,2153,2462.6
7079,-16043,2034.9,2431.6
7080,-16137,1917.1,2400.4
7081,-16229,1799.5,2369.1
7082,-16320,1682.3,2337.7
7083,-16408,1565.5,2306.2
7084,-16494,1448.9,2274.6
7085,-16579,1332.8,2243
7086,-16661,1217.1,2211.3
7087,-16742,1101.8,2179.5
7088,-16821,986.88,2147.7
7089,-16898,872.42,2115.9
7090,-16974,758.39,2084
7091,-17047,644.8,2052.1
7092,-17119,531.66,2020.2
7093,-17190,418.97,1988.2
7094,-17259,306.72,1956.2
7095,-17326,194.9,1924.3
7096,-17391,83.525,1892.3
7097,-17456,-27.431,1860.3
7098,-17518,-137.97,1828.2
7099,-17580,-248.11,1796.2
7100,-17639,-357.87,1764.2
7101,-17698,-467.25,1732.1
7102,-17755,-576.28,1700
7103,-17811,-684.99,1667.9
7104,-17865,-793.38,1635.7
7105,-17918,-901.49,1603.6
7106,-17970,-1009.3,1571.3
7107,-18021,-1117,1539.1
7108,-18071,-1224.4,1506.7
7109,-18119,-1331.7,1474.3
7110,-18167,-1438.8,1441.9
7111,-18213,-1545.9,1409.3
7112,-18258,-1652.9,1376.7
7113,-18302,-1759.8,1343.9
7114,-18345,-1866.8,1311.1
7115,-18388,-1973.9,1278.1
7116,-18429,-2081.1,1244.9
7117,-18469,-2188.4,1211.6
7118,-18508,-2296,1178.1
7119,-18547,-2403.8,1144.5
7120,-18584,-2511.9,1110.6
7121,-18621,-2620.4,1076.5
7122,-18657,-2729.3,1042.2
7123,-18691,-2838.7,1007.6
7124,-18725,-2948.6,972.71
7125,-18759,-3059.1,937.53
7126,-18791,-3170.2,902.04
7127,-18822,-3282.1,866.2
7128,-18853,-3394.8,830
7129,-18882,-3508.2,793.42
7130,-18911,-3622.6,756.42
7131,-18939,-3738,718.99
7132,-18966,-3854.4,681.1
7133,-18992,-3971.8,642.76
7134,-19017,-4089.3,604.26
7135,-19041,-4206.7,565.68
7136,-19064,-4323.9,527.03
7137,-19085,-4440.9,488.31
7138,-19106,-4557.8,449.53
7139,-19125,-4674.5,410.69
7140,-19143,-4790.9,371.8
7141,-19159,-4907.2,332.85
7142,-19175,-5023.2,293.86
7143,-19189,-5139,254.82
7144,-19203,-5254.6,215.75
7145,-19215,-5369.9,176.64
7146,-19226,-5484.9,137.5
7147,-19235,-5599.6,98.338
7148,-19244,-5714.1,59.151
7149,-19252,-5828.3,19.945
7150,-19258,-5942.2,-19.276
7151,-19263,-6055.7,-58.508
7152,-19267,-6169,-97.748
7153,-19270,-6281.9,-136.99
7154,-19272,-6394.5,-176.24
7155,-19273,-6506.7,-215.48
7156,-19273,-6618.6,-254.71
7157,-19271,-6730.1,-293.93
7158,-19269,-6841.2,-333.14
7159,-19265,-6951.9,-372.33
7160,-19261,-7062.3,-411.51
7161,-19255,-7172.3,-450.66
7162,-19248,-7281.8,-489.78
7163,-19240,-7391,-528.87
7164,-19232,-7499.7,-567.93
7165,-19222,-7608,-606.95
7166,-19211,-7715.9,-645.94
7167,-19199,-7823.4,-684.88
7168,-19186,-7930.4,-723.78
7169,-19171,-8036.9,-762.63
7170,-19156,-8143.1,-801.43
7171,-19140,-8248.7,-840.17
7172,-19123,-8353.9,-878.87
7173,-19105,-8458.6,-917.5
7174,-19086,-8562.8,-956.07
7175,-19066,-8666.5,-994.58
7176,-19045,-8769.8,-1033
7177,-19023,-8872.6,-1071.4
7178,-19000,-8974.8,-1109.7
7179,-18976,-9076.6,-1147.9
7180,-18951,-9177.8,-1186.1
7181,-18925,-9278.6,-1224.2
7182,-18898,-9378.8,-1262.2
7183,-18870,-9478.5,-1300.1
7184,-18841,-9577.7,-1337.9
7185,-18812,-9676.4,-1375.7
7186,-18781,-9774.5,-1413.3
7187,-18750,-9872.1,-1450.9
7188,-18717,-9969.1,-1488.4
7189,-18684,-10066,-1525.8
7190,-18650,-10162,-1563.1
7191,-18615,-10257,-1600.3
7192,-18579,-10352,-1637.3
7193,-18542,-10446,-1674.3
7194,-18504,-10540,-1711.2
7195,-18466,-10633,-1748
7196,-18426,-10726,-1784.7
7197,-18386,-10818,-1821.3
7198,-18345,-10909,-1857.8
7199,-18303,-11000,-1894.1
7200,-18260,-11091,-1930.4
7201,-18216,-11180,-1966.5
7202,-18171,-11270,-2002.6
7203,-18126,-11358,-2038.5
7204,-18080,-11446,-2074.3
7205,-18033,-11534,-2109.9
7206,-17985,-11621,-2145.5
7207,-17936,-11707,-2180.9
7208,-17887,-11793,-2216.3
7209,-17837,-11878,-2251.5
7210,-17786,-11962,-2286.5
7211,-17734,-12046,-2321.5
7212,-17681,-12129,-2356.3
7213,-17628,-12212,-2391
7214,-17574,-12294,-2425.6
7215,-17519,-12376,-2460
7216,-17463,-12457,-2494.4
7217,-17407,-12537,-2528.5
7218,-17349,-12617,-2562.6
7219,-17291,-12696,-2596.5
7220,-17233,-12774,-2630.3
7221,-17173,-12852,-2664
7222,-17113,-12929,-2697.5
7223,-17052,-13006,-2730.9
7224,-16990,-13082,-2764.1
7225,-16928,-13157,-2797.2
7226,-16864,-13232,-2830.2
7227,-16800,-13306,-2863
7228,-16736,-13380,-2895.7
7229,-16670,-13453,-2928.3
7230,-16604,-13525,-2960.7
7231,-16537,-13596,-2993
7232,-16470,-13667,-3025.1
7233,-16401,-13738,-3057.1
7234,-16332,-13808,-3088.9
7235,-16263,-13877,-3120.6
7236,-16192,-13945,-3152.1
7237,-16121,-14013,-3183.5
7238,-16049,-14080,-3214.8
7239,-15976,-14147,-3245.9
7240,-15903,-14213,-3276.8
7241,-15829,-14278,-3307.6
7242,-15754,-14343,-3338.2
7243,-15679,-14406,-3368.7
7244,-15603,-14470,-3399.1
7245,-15526,-14532,-3429.2
7246,-15449,-14594,-3459.3
7247,-15370,-14656,-3489.1
7248,-15292,-14716,-3518.8
7249,-15212,-14776,-3548.4
7250,-15132,-14836,-3577.8
7251,-15051,-14894,-3607
7252,-14969,-14952,-3636
7253,-14887,-15010,-3664.9
7254,-14804,-15066,-3693.7
7255,-14720,-15122,-3722.2
7256,-14636,-15177,-3750.6
7257,-14551,-15232,-3778.9
7258,-14465,-15286,-3806.9
7259,-14378,-15339,-3834.8
7260,-14291,-15392,-3862.5
7261,-14204,-15443,-3890.1
7262,-14115,-15494,-3917.4
7263,-14026,-15545,-3944.6
7264,-13936,-15594,-3971.6
7265,-13846,-15643,-3998.5
7266,-13754,-15691,-4025.1
7267,-13663,-15739,-4051.6
7268,-13570,-15786,-4077.9
7269,-13477,-15832,-4104
7270,-13383,-15877,-4129.9
7271,-13289,-15921,-4155.6
7272,-13193,-15965,-4181.1
7273,-13097,-16008,-4206.5
7274,-13001,-16050,-4231.6
7275,-12904,-16092,-4256.5
7276,-12806,-16133,-4281.3
7277,-12707,-16173,-4305.8
7278,-12608,-16212,-4330.2
7279,-12508,-16250,-4354.3
7280,-12408,-16288,-4378.3
7281,-12307,-16324,-4402
7282,-12205,-16360,-4425.5
7283,-12102,-16396,-4448.8
7284,-11999,-16430,-4471.9
7285,-11895,-16464,-4494.8
7286,-11791,-16496,-4517.4
7287,-11686,-16528,-4539.8
7288,-11580,-16559,-4562
7289,-11474,-16589,-4584
7290,-11367,-16619,-4605.8
7291,-11259,-16647,-4627.3
7292,-11151,-16675,-4648.6
7293,-11042,-16702,-4669.6
7294,-10932,-16727,-4690.4
7295,-10822,-16752,-4711
7296,-10711,-16777,-4731.3
7297,-10600,-16800,-4751.3
7298,-10488,-16822,-4771.2
7299,-10375,-16843,-4790.7
7300,-10262,-16864,-4810
7301,-10148,-16883,-4829.1
7302,-10033,-16902,-4847.9
7303,-9918,-16920,-4866.4
7304,-9802.2,-16936,-4884.6
7305,-9685.9,-16952,-4902.6
7306,-9569,-16967,-4920.3
7307,-9451.5,-16981,-4937.7
7308,-9333.4,-16994,-4954.9
7309,-9214.7,-17006,-4971.7
7310,-9095.5,-17016,-4988.3
7311,-8975.7,-17026,-5004.6
7312,-8855.4,-17035,-5020.6
7313,-8734.5,-17043,-5036.3
7314,-8613,-17050,-5051.7
7315,-8491,-17056,-5066.7
7316,-8368.5,-17060,-5081.5
7317,-8245.4,-17064,-5096
7318,-8121.8,-17067,-5110.1
7319,-7997.7,-17068,-5124
7320,-7873.1,-17069,-5137.5
7321,-7748,-17068,-5150.7
7322,-7625.6,-17066,-5163.2
7323,-7512.8,-17064,-5174.4
7324,-7409.4,-17061,-5184.4
7325,-7315,-17058,-5193.4
7326,-7229,-17054,-5201.3
7327,-7151,-17050,-5208.4
7328,-7080.5,-17047,-5214.7
7329,-7017.1,-17043,-5220.2
7330,-6960.4,-17040,-5225.1
7331,-6909.8,-17036,-5229.4
7332,-6865,-17033,-5233.1
7333,-6825.5,-17031,-5236.4
7334,-6791,-17028,-5239.2
7335,-6761,-17026,-5241.6
7336,-6735.1,-17024,-5243.7
7337,-6712.9,-17022,-5245.5
7338,-6694,-17021,-5247
7339,-6678.1,-17019,-5248.3
7340,-6664.8,-17018,-5249.4
7341,-6653.6,-17017,-5250.3
7342,-6644.3,-17017,-5251
7343,-6636.5,-17016,-5251.7
7344,-6629.7,-17016,-5252.2
7345,-6623.8,-17015,-5252.7
7346,-6618.3,-17015,-5253.2
7347,-6612.9,-17014,-5253.7
7348,-6607.2,-17014,-5254.1
7349,-6601,-17013,-5254.7
7350,-6593.9,-17013,-5255.2
7351,-6585.7,-17012,-5255.9
7352,-6575.9,-17011,-5256.7
7353,-6564.3,-17010,-5257.6
7354,-6550.6,-17009,-5258.7
7355,-6534.5,-17008,-5260
7356,-6515.8,-17006,-5261.4
7357,-6494.1,-17004,-5263.1
7358,-6469.1,-17002,-5265
7359,-6440.7,-16999,-5267.1
7360,-6408.5,-16996,-5269.5
7361,-6372.3,-16993,-5272.2
7362,-6331.9,-16989,-5275.1
7363,-6286.9,-16984,-5278.3
7364,-6237.2,-16979,-5281.8
7365,-6182.6,-16972,-5285.5
7366,-6122.8,-16966,-5289.5
7367,-6057.7,-16958,-5293.8
7368,-5987,-16949,-5298.3
7369,-5910.5,-16939,-5303.1
7370,-5828.1,-16928,-5308
7371,-5739.6,-16916,-5313.2
7372,-5644.8,-16902,-5318.5
7373,-5543.6,-16886,-5323.9
7374,-5435.9,-16869,-5329.4
7375,-5321.6,-16850,-5335
7376,-5200.4,-16829,-5340.5
7377,-5072.4,-16805,-5346
7378,-4937.5,-16779,-5351.4
7379,-4795.5,-16750,-5356.6
7380,-4646.5,-16719,-5361.5
7381,-4490.4,-16684,-5366.1
7382,-4327.3,-16646,-5370.3
7383,-4157,-16605,-5374
7384,-3979.8,-16560,-5377.2
7385,-3795.5,-16510,-5379.6
7386,-3604.3,-16457,-5381.3
7387,-3406.3,-16398,-5382.1
7388,-3201.5,-16335,-5382
7389,-2990.2,-16267,-5380.8
7390,-2772.5,-16194,-5378.3
7391,-2548.6,-16115,-5374.6
7392,-2318.7,-16030,-5369.5
7393,-2083,-15939,-5362.8
7394,-1841.8,-15841,-5354.6
7395,-1595.5,-15737,-5344.5
7396,-1344.2,-15627,-5332.6
7397,-1088.4,-15509,-5318.7
7398,-828.47,-15384,-5302.8
7399,-564.69,-15251,-5284.7
7400,-297.52,-15112,-5264.3
7401,-27.382,-14964,-5241.5
7402,245.28,-14809,-5216.2
7403,520.02,-14645,-5188.4
7404,796.34,-14474,-5158
7405,1073.8,-14295,-5124.9
7406,1351.8,-14108,-5089
7407,1629.9,-13912,-5050.4
7408,1907.6,-13709,-5008.9
7409,2184.4,-13498,-4964.4
7410,2459.7,-13279,-4917.1
7411,2733,-13052,-4866.9
7412,3003.9,-12817,-4813.7
7413,3271.8,-12575,-4757.5
7414,3536.1,-12326,-4698.5
7415,3796.5,-12070,-4636.5
7416,4052.5,-11807,-4571.7
7417,4303.5,-11537,-4504.1
7418,4549.2,-11261,-4433.6
7419,4789.1,-10979,-4360.5
7420,5022.8,-10691,-4284.7
7421,5250,-10398,-4206.2
7422,5470.2,-10100,-4125.3
7423,5683.2,-9797.4,-4042
7424,5888.6,-9490.2,-3956.3
7425,6086.2,-9179.1,-3868.3
7426,6275.6,-8864.2,-3778.2
7427,6456.7,-8546.1,-3686.1
7428,6629.3,-8225.1,-3592
7429,6793.1,-7901.6,-3496.2
7430,6948,-7575.8,-3398.5
7431,7093.8,-7248.3,-3299.3
7432,7230.5,-6919.2,-3198.6
7433,7358,-6589,-3096.4
7434,7476.2,-6258,-2993
7435,7585,-5926.5,-2888.5
7436,7684.4,-5594.9,-2782.8
7437,7774.4,-5263.4,-2676.2
7438,7855,-4932.3,-2568.8
7439,7926.2,-4602,-2460.6
7440,7988.1,-4272.7,-2351.8
7441,8040.7,-3944.6,-2242.4
7442,8084.1,-3618.1,-2132.5
7443,8118.3,-3293.3,-2022.3
7444,8143.4,-2970.4,-1911.8
7445,8159.6,-2649.8,-1801.1
7446,8166.8,-2331.5,-1690.3
7447,8165.2,-2015.9,-1579.4
7448,8154.9,-1702.9,-1468.6
7449,8136.1,-1392.9,-1357.9
7450,8108.8,-1086,-1247.4
7451,8073.1,-782.35,-1137.1
7452,8029.1,-482.04,-1027.1
7453,7977.1,-185.23,-917.44
7454,7917,107.95,-808.22
7455,7849.1,397.39,-699.46
7456,7773.3,682.99,-591.22
7457,7690,964.62,-483.55
7458,7599,1242.2,-376.5
7459,7500.7,1515.6,-270.1
7460,7395,1784.9,-164.41
7461,7282.2,2049.7,-59.456
7462,7162.2,2310.2,44.71
7463,7035.2,2566.2,148.05
7464,6901.4,2817.7,250.53
7465,6760.8,3064.5,352.12
7466,6613.4,3306.6,452.76
7467,6459.5,3544,552.44
7468,6299.1,3776.5,651.11
7469,6132.3,4004,748.73
7470,5959.3,4226.6,845.27
7471,5780,4444.1,940.7
7472,5594.6,4656.5,1035
7473,5403.2,4863.6,1128.1
7474,5206,5065.5,1219.9
7475,5002.9,5261.9,1310.5
7476,4794.2,5452.9,1399.8
7477,4579.9,5638.4,1487.7
7478,4360.1,5818.3,1574.3
7479,4135,5992.4,1659.4
7480,3904.7,6160.8,1743
7481,3669.3,6323.3,1825.1
7482,3429,6479.9,1905.7
7483,3183.9,6630.4,1984.6
7484,2934.2,6774.8,2061.9
7485,2680.1,6913,2137.5
7486,2421.7,7044.9,2211.4
7487,2159.3,7170.5,2283.4
7488,1893,7289.6,2353.6
7489,1623.2,7402.2,2421.9
7490,1350.1,7508.3,2488.2
7491,1073.8,7607.8,2552.6
7492,794.79,7700.6,2614.9
7493,513.28,7786.7,2675.1
7494,229.61,7866.1,2733.2
7495,-55.868,7938.8,2789.2
7496,-342.79,8004.7,2842.9
7497,-630.78,8064,2894.4
7498,-919.4,8116.6,2943.6
7499,-1208.2,8162.6,2990.5
7500,-1496.8,8202.1,3035.2
7501,-1784.7,8235.2,3077.4
7502,-2071.4,8262,3117.4
7503,-2356.3,8282.6,3155
7504,-2638.9,8297.3,3190.3
7505,-2918.8,8306.3,3223.3
7506,-3195.2,8309.8,3253.9
7507,-3467.6,8308,3282.3
7508,-3735.4,8301.3,3308.5
7509,-3998,8289.9,3332.5
7510,-4254.7,8274.4,3354.4
7511,-4505,8254.9,3374.2
7512,-4749,8231.9,3392.1
7513,-4987.7,8205.6,3408.3
7514,-5221,8176.2,3422.8
7515,-5448.9,8143.9,3435.8
7516,-5671.6,8109.1,3447.3
7517,-5888.9,8072,3457.5
7518,-6101,8032.7,3466.3
7519,-6307.9,7991.6,3473.9
7520,-6509.7,7948.7,3480.4
7521,-6706.5,7904.2,3485.7
7522,-6898.3,7858.4,3490.1
7523,-7085.3,7811.3,3493.6
7524,-7267.6,7763.2,3496.1
7525,-7445.3,7714.1,3497.9
7526,-7618.5,7664.2,3498.8
7527,-7787.4,7613.5,3499.1
7528,-7952.2,7562.3,3498.7
7529,-8112.9,7510.4,3497.7
7530,-8269.8,7458.1,3496.1
7531,-8423,7405.3,3493.9
7532,-8572.6,7352.2,3491.3
7533,-8718.9,7298.7,3488.2
7534,-8862,7244.9,3484.6
7535,-9002.1,7190.8,3480.6
7536,-9139.4,7136.4,3476.2
7537,-9274,7081.7,3471.4
7538,-9406.2,7026.7,3466.3
7539,-9536.1,6971.4,3460.8
7540,-9663.9,6915.8,3454.9
7541,-9789.8,6859.7,3448.7
7542,-9914,6803.3,3442.2
7543,-10037,6746.4,3435.4
7544,-10158,6688.9,3428.2
7545,-10278,6630.9,3420.7
7546,-10397,6572.2,3412.9
7547,-10516,6512.7,3404.7
7548,-10634,6452.4,3396.2
7549,-10751,6391.2,3387.3
7550,-10868,6329,3378
7551,-10985,6265.7,3368.4
7552,-11102,6201.2,3358.3
7553,-11220,6135.3,3347.7
7554,-11338,6068,3336.7
7555,-11456,5999.1,3325.3
7556,-11576,5928.5,3313.2
7557,-11696,5856,3300.7
7558,-11817,5781.5,3287.5
7559,-11940,5704.8,3273.8
7560,-12064,5625.9,3259.3
7561,-12189,5544.5,3244.2
7562,-12316,5460.4,3228.2
7563,-12445,5373.5,3211.5
7564,-12576,5283.5,3193.9
7565,-12709,5190.4,3175.4
7566,-12844,5093.8,3156
7567,-12981,4993.6,3135.5
7568,-13121,4889.5,3113.9
7569,-13263,4781.4,3091.1
7570,-13407,4668.9,3067
7571,-13554,4551.9,3041.7
7572,-13704,4430,3014.9
7573,-13857,4303,2986.6
7574,-14012,4170.7,2956.7
7575,-14170,4032.7,2925.1
7576,-14331,3888.8,2891.7
7577,-14494,3738.6,2856.4
7578,-14660,3581.9,2819.1
7579,-14829,3418.2,2779.6
7580,-15000,3247.3,2737.9
7581,-15174,3068.8,2693.7
7582,-15350,2882.4,2647
7583,-15528,2687.7,2597.6
7584,-15708,2484.3,2545.4
7585,-15890,2271.9,2490.2
7586,-16074,2050,2431.8
7587,-16258,1818.4,2370.1
7588,-16444,1576.5,2304.9
7589,-16630,1324,2236.1
7590,-16816,1060.5,2163.4
7591,-17002,785.65,2086.6
7592,-17186,499.06,2005.6
7593,-17370,200.36,1920.2
7594,-17551,-110.78,1830.2
7595,-17729,-434.7,1735.4
7596,-17903,-771.7,1635.6
7597,-18073,-1122,1530.6
7598,-18237,-1485.9,1420.3
7599,-18394,-1863.6,1304.4
7600,-18544,-2255.1,1182.9
7601,-18685,-2660.5,1055.5
7602,-18816,-3079.8,922.16
7603,-18936,-3513,782.76
7604,-19042,-3959.7,637.2
7605,-19134,-4419.8,485.44
7606,-19210,-4892.7,327.45
7607,-19269,-5378,163.26
7608,-19308,-5874.9,-7.0812
7609,-19326,-6382.7,-183.45
7610,-19321,-6900.3,-365.7
7611,-19292,-7426.5,-553.58
7612,-19236,-7960,-746.83
7613,-19152,-8499.2,-945.09
7614,-19038,-9042.5,-1147.9
7615,-18892,-9587.8,-1354.8
7616,-18714,-10133,-1565.3
7617,-18501,-10676,-1778.6
7618,-18252,-11215,-1994
7619,-17967,-11746,-2210.7
7620,-17644,-12267,-2427.9
7621,-17283,-12775,-2644.6
7622,-16884,-13268,-2859.8
7623,-16448,-13742,-3072.6
7624,-15973,-14195,-3281.7
7625,-15461,-14623,-3486.2
7626,-14914,-15023,-3684.9
7627,-14333,-15394,-3876.8
7628,-13719,-15733,-4060.7
7629,-13075,-16037,-4235.7
7630,-12404,-16305,-4400.7
7631,-11708,-16534,-4554.9
7632,-10990,-16723,-4697.5
7633,-10253,-16872,-4827.7
7634,-9501.8,-16979,-4944.9
7635,-8738.8,-17045,-5048.6
7636,-7967.7,-17068,-5138.6
7637,-7192.3,-17051,-5214.4
7638,-6416,-16992,-5276
7639,-5642.3,-16894,-5323.4
7640,-4874.6,-16757,-5356.7
7641,-4115.9,-16583,-5376
7642,-3369.3,-16375,-5381.8
7643,-2637.3,-16133,-5374.4
7644,-1922.5,-15860,-5354.2
7645,-1227,-15558,-5321.9
7646,-552.87,-15230,-5278
7647,98.354,-14878,-5223.2
7648,725.24,-14503,-5158.1
7649,1326.7,-14109,-5083.4
7650,1901.7,-13698,-4999.8
7651,2449.8,-13271,-4908.1
7652,2970.4,-12831,-4808.9
7653,3463.3,-12381,-4702.9
7654,3928.5,-11921,-4590.7
7655,4366,-11454,-4473.1
7656,4776.1,-10981,-4350.6
7657,5159.1,-10505,-4223.9
7658,5515.4,-10025,-4093.4
7659,5845.7,-9544.7,-3959.7
7660,6150.5,-9063.9,-3823.3
7661,6430.6,-8584.2,-3684.6
7662,6686.5,-8106.4,-3544.1
7663,6919.1,-7631.5,-3402.1
7664,7129.2,-7160.3,-3259
7665,7317.5,-6693.4,-3115.2
7666,7484.8,-6231.4,-2970.8
